title,link,type
Got 20-minutes? This whole body workout will help you get shredded,https://www.youtube.com/watch?v=GpIguQwOsF8,regular
Using Machine Learning to Replicate Airbnb's Amenity Detection Part 1: Overview,https://www.youtube.com/watch?v=C_lIenSJb3c,regular
Simple (but very difficult) Morning Home Workout,https://www.youtube.com/watch?v=Bm1gswXQAZs,regular
Create something (Neue) every day ft. amazing chair review,https://www.youtube.com/watch?v=fhNAQhsRyS4,regular
How I made my first $1500 online: The 2-Year Self Apprenticeship,https://www.youtube.com/watch?v=HNdUCVE_3K0,regular
This graph tells you whether you're intelligent or stupid,https://www.youtube.com/watch?v=8xxMWpl6giQ,regular
How to deal with imposter syndrome,https://www.youtube.com/watch?v=lH6lU-DcBBc,regular
BJJ White Belt Competition - How I won my first competition (with commentary),https://www.youtube.com/watch?v=0hTrUQ_Mrn4,regular
A simple study break meal for optimizing mental performance,https://www.youtube.com/watch?v=-pvFvVyrwJg,regular
How I became a productivity machine,https://www.youtube.com/watch?v=8zQZoknhBzw,regular
Why your studying routine is f*cked,https://www.youtube.com/watch?v=hmT1xFCbZXU,regular
"I didn't eat food for 4 days, here's what happened",https://www.youtube.com/watch?v=nZxKKCD0O-I,regular
5 Beginner Friendly Steps to Learn Machine Learning,https://www.youtube.com/watch?v=IMMDPzECrf0,regular
These books will help you learn machine learning,https://www.youtube.com/watch?v=7R08MPXxiFQ,regular
Machine Learning Engineer reacts to State of AI Report 2019,https://www.youtube.com/watch?v=mOWA_1r_NUA,regular
Y Combinator Startup School week 1 progress,https://www.youtube.com/watch?v=HnDyGCI9h2M,regular
sending my first online business invoice ($$$) + new home gym,https://www.youtube.com/watch?v=dB3i3MvJH6U,regular
I signed up for Y Combinator's Startup School,https://www.youtube.com/watch?v=qLg4ZQZsCbU,regular
Two things I'm doing wrong (running an online business),https://www.youtube.com/watch?v=5PYhSkuLV1g,regular
The Hundred-Page Machine Learning Book Book Review,https://www.youtube.com/watch?v=btLxTTkSZuY,regular
My second week running an online business,https://www.youtube.com/watch?v=6uaFX8JQbww,regular
My first week running an online business,https://www.youtube.com/watch?v=0Vku4lRnkuQ,regular
i left my machine learning job,https://www.youtube.com/watch?v=a-IYqSw5ISs,regular
How to make your first pull request (and how I made mine),https://www.youtube.com/watch?v=L8Sd1rRGcOw,regular
How I got Google Cloud Professional Data Engineer Certified,https://www.youtube.com/watch?v=bedzsHNSKnA,regular
Using genetic algorithms to manipulate DNA (experiment),https://www.youtube.com/watch?v=5yF1KvAORaU,regular
Self-Studying Machine Learning? Remind yourself of these 6 things,https://www.youtube.com/watch?v=MD3R9yatou0,regular
Bioinformatics: Where code meets biology,https://www.youtube.com/watch?v=mWbuVlIX5jg,regular
Visual Introduction to Python List Comprehensions - Get the same done with less code,https://www.youtube.com/watch?v=d6cwWRCysdI,regular
The Ultimate Skill: Learning How to Learn (course review),https://www.youtube.com/watch?v=2DUxjcVtcdI,regular
Six Health Habits for Losing Weight and Keeping it Off,https://www.youtube.com/watch?v=PHUbdnviN7o,regular
The Future is Looking Good | Daniel Bourke 2019 YouTube Trailer,https://www.youtube.com/watch?v=-oUyObRGu7M,regular
2018: Thank you,https://www.youtube.com/watch?v=ePShciy0Yto,regular
Don't let perfect hold back progress | Learning Intelligence 49,https://www.youtube.com/watch?v=y0vr157clVc,regular
Study with me: Data Science (25-minute session),https://www.youtube.com/watch?v=I2xNf94Fjx4,regular
Data Engineering on Google Cloud Certification Progress | Learning Intelligence 48,https://www.youtube.com/watch?v=CvENLAzntlc,regular
Lunch at LinkedIn New York City (Empire State Building offices),https://www.youtube.com/watch?v=DJQlxf7SFhg,regular
Data Engineering on Google Cloud Platform Specialization Progress | Learning Intelligence 47,https://www.youtube.com/watch?v=JttLhotOrZw,regular
I Passed the Final Data Science Assignment! | Learning Intelligence 46,https://www.youtube.com/watch?v=btjp5PE96Sw,regular
Applied Data Science with Python on Coursera Progress | Learning Intelligence 45,https://www.youtube.com/watch?v=C7rp4oNKGfs,regular
Staying Fit While Travelling | San Francisco Hostel Workout,https://www.youtube.com/watch?v=oq08FVD44CA,regular
Taking Bumblebee for a drive! (455hp Camaro SS),https://www.youtube.com/watch?v=3p7-yQmo7A8,regular
Travelling to the US,https://www.youtube.com/watch?v=zkjcVD1YNV4,regular
Building an Amazon Alexa Skill in a Day,https://www.youtube.com/watch?v=Ahmlh7iBrxg,regular
Completing Google Cloud Platform Machine Learning Fundamentals | Learning Intelligence 44,https://www.youtube.com/watch?v=1lyVMSQzIwc,regular
Artificial Intelligence in Business Keynote at The University of Queensland,https://www.youtube.com/watch?v=IqHInjrq0g8,regular
Building a Deep Learning Image Classifier | Learning Intelligence 43,https://www.youtube.com/watch?v=CD4dmQ0iXUs,regular
What’s the best kind of criticism? | Talking Thursday’s with Josh,https://www.youtube.com/watch?v=dKnOA45gEiY,regular
The Applied Data Science Course is epic! | Learning Intelligence 42,https://www.youtube.com/watch?v=pmCnEJ7Wl5U,regular
Bourke Brothers hit the library | Learning Intelligence 41,https://www.youtube.com/watch?v=lgckzdv46kg,regular
Using Stack Overflow to Learn From the Best | Learning Intelligence 40,https://www.youtube.com/watch?v=qjUeeWvlBgE,regular
Studying Data Science at the Library | Learning Intelligence 39,https://www.youtube.com/watch?v=HHpu8kfGej0,regular
Learning Programming? You should try Anki | Learning Intelligence 38,https://www.youtube.com/watch?v=fPDy_qY1v1o,regular
In-depth deeplearning.ai Specialization Review,https://www.youtube.com/watch?v=ICMtmjRg0-Y,regular
Learning Data Science with My Brother! | Learning Intelligence 37,https://www.youtube.com/watch?v=cGvWz6Zv2nM,regular
A Day In The Life Of A Machine Learning Engineer | Learning Intelligence 36,https://www.youtube.com/watch?v=Eaj7pNeIQhs,regular
Finishing fast.ai Deep Learning Course Part 1 | Learning Intelligence 35,https://www.youtube.com/watch?v=sd5VndgniHI,regular
Data science hiring tips from a Senior Data Scientist | Inside REA Part 4,https://www.youtube.com/watch?v=UUSxEdwbK_U,regular
I screwed up | Inside a $600 Million tech company - Part 3,https://www.youtube.com/watch?v=Md6UOfiBXFo,regular
"What’s it like inside a $600,000,000 tech company? | Inside realestate.com.au - Part 2",https://www.youtube.com/watch?v=CAFMh86Cv8A,regular
"Inside a $600,000,000 Australian Tech Company",https://www.youtube.com/watch?v=pf16jm3Iiqg,regular
Finishing the Udacity Artificial Intelligence NANODEGREE | Learning Intelligence 34,https://www.youtube.com/watch?v=nGnAGtMk-FM,regular
What I do when I don't feel like studying | Learning Intelligence 33,https://www.youtube.com/watch?v=8gEa0nM-RGg,regular
We Finished Spartan ULTRA 2018,https://www.youtube.com/watch?v=tiL7Y0iJmSg,regular
My first day as a MACHINE LEARNING Engineer | Learning Intelligence 32,https://www.youtube.com/watch?v=PnuHj5bi-rg,regular
"Livestreaming Lessons, Building and Launching an App from Scratch and Google Duplex",https://www.youtube.com/watch?v=ImWT7plGYBE,regular
Mother's Day 2018,https://www.youtube.com/watch?v=MufZXpUdOyg,regular
Udacity AI Nanodgree - Learning how to build a SMART SPEAKER | Learning Intelligence 31,https://www.youtube.com/watch?v=TZr21df2plE,regular
"Facebook F8 Event Highlights, Amazon Shareholder Letters and Sleep with William Bourke",https://www.youtube.com/watch?v=p6JDZaj8DxI,regular
What gear should you bring on Spartan Race? + Final Training Session,https://www.youtube.com/watch?v=EDOaQLm29SU,regular
Machine Learning INTERNSHIP Day 2 | Learning Intelligence 30,https://www.youtube.com/watch?v=ypMXTie7qqQ,regular
1 week out from SPARTAN Race + How to bake a sweet potato in 5-minutes!,https://www.youtube.com/watch?v=04HX2zgQNXE,regular
Machine Learning INTERNSHIP Day 1 Takeaways | Learning Intelligence 29,https://www.youtube.com/watch?v=OVk4QZ-la1Q,regular
Training TWO Weeks Out From Spartan Race,https://www.youtube.com/watch?v=GYzXJgS_p-4,regular
Building my first Amazon Alexa Skill! | Learning Intelligence 28,https://www.youtube.com/watch?v=FPg0do4TPa0,regular
I got offered a Machine Learning Engineer INTERNSHIP! | Learning Intelligence 27,https://www.youtube.com/watch?v=UAsCJStV6Fg,regular
Training for Spartan Race is getting me JACKED!,https://www.youtube.com/watch?v=v3UbklZAdbQ,regular
I Passed the NLP CAPSTONE of the Udacity AI Nanodegree! | Learning Intelligence 26,https://www.youtube.com/watch?v=Wvl1ajhJs8c,regular
Training and Eating like a SPARTAN! Spartan Race Preparation,https://www.youtube.com/watch?v=0YUxK6g3U2M,regular
Deep Learning on a WHITEBOARD and Udacity AI Nanodegree Progress! | Learning Intelligence 25,https://www.youtube.com/watch?v=9eQMJF88bx4,regular
What I do when I get STUCK on programming problems | Learning Intelligence 24,https://www.youtube.com/watch?v=4v7YFV8bAJo,regular
Learning How to Build What's Next at Google Cloud On Board Brisbane,https://www.youtube.com/watch?v=TOpmHsK0p6Q,regular
Udacity Artificial Intelligence Nanodegree NLP Concentration Progress | Learning Intelligence 23,https://www.youtube.com/watch?v=iJfylKGAeq4,regular
Graduating from the deeplearning.ai Coursera Specialization | Learning Intelligence 22,https://www.youtube.com/watch?v=VLQHpvuwsV0,regular
deeplearning.ai Sequence Models Course Progress | Learning Intelligence 21,https://www.youtube.com/watch?v=CbkUdSm3u0E,regular
Leg Day at World Gym Northlakes ft. Ben Jones Fitness,https://www.youtube.com/watch?v=MCQ_Nv-9LCQ,regular
Submitting the Computer Vision Capstone Project | Udacity AI Nanodegree | Learning Intelligence 20,https://www.youtube.com/watch?v=wFy-d3JLt_4,regular
Starting Term 2 of the Udacity Artificial Intelligence Nanodegree | Learning Intelligence 19,https://www.youtube.com/watch?v=gxMOoNQEIjE,regular
You're Never Too Young to Start Learning AI - Learning Intelligence Talks with Shaik Asad,https://www.youtube.com/watch?v=Fe2DzBNIsMc,regular
Completing the Deeplearning.ai Specialization on Coursera | Learning Intelligence 18,https://www.youtube.com/watch?v=LJZIqYlKsWo,regular
In-Depth Udacity Deep Learning Nanodegree Review,https://www.youtube.com/watch?v=Etjp9VRYggE,regular
"My Experience at CodeCamp, Intro to Keras and Failing Hard | Learning Intelligence 17",https://www.youtube.com/watch?v=dFoBt8xjtUc,regular
Computer Vision Basics + More deeplearning.ai Progress! | Learning Intelligence 16,https://www.youtube.com/watch?v=NpX1gwOtA2w,regular
Coursera Deep Learning Specialization Progress | Learning Intelligence 15,https://www.youtube.com/watch?v=2L85UZVJJbo,regular
deeplearning.ai Progress! | Learning Intelligence 14,https://www.youtube.com/watch?v=b5EhUcuncyY,regular
Finishing Term 1 of Udacity's Artificial Intelligence Nanodegree | Learning Intelligence 13,https://www.youtube.com/watch?v=2oMbUz5qiKc,regular
Udacity AI Nanodegree Project 4 Planning and Progress | Learning Intelligence 12,https://www.youtube.com/watch?v=bvBOzlDbrR8,regular
Udacity AI Nanodegree Progress and Bayes' Rule Explained | Learning Intelligence 11,https://www.youtube.com/watch?v=sBpz_UUWFns,regular
5 Handstand Progression Exercises You Should Be Doing,https://www.youtube.com/watch?v=wlLydjaHSWc,regular
"Bayes Networks, Hidden Markov Models and How I Wake Up | Learning Intelligence 10",https://www.youtube.com/watch?v=f9pztqE2QGM,regular
Passing Project 3 of Udacity's Artificial Intelligence Nanodegree | Learning Intelligence 9,https://www.youtube.com/watch?v=TTkpbfghBBM,regular
Udacity Artificial Intelligence Nanodegree Project 3 Progress | Learning Intelligence 8,https://www.youtube.com/watch?v=JJXum5SA504,regular
I'm doing NaNoWriMo 2017!!!!!,https://www.youtube.com/watch?v=vzOsxC7upgc,regular
Biology and Physics meet Computer Science | Learning Intelligence 7,https://www.youtube.com/watch?v=bqUD4ASNmIk,regular
How to Pass the Turing Test + I FAILED | Learning Intelligence 6,https://www.youtube.com/watch?v=7Bxn37QpHBc,regular
AI Meets Blockchain! | Learning Intelligence 5,https://www.youtube.com/watch?v=cCMENSO9cn4,regular
Python and Pullups | Learning Intelligence 4,https://www.youtube.com/watch?v=A7f7uy4OLJA,regular
Three Keys to a Good Warmup,https://www.youtube.com/watch?v=krH-YeHnoes,regular
Try Going Over It Again | Learning Intelligence 3,https://www.youtube.com/watch?v=D1VbL8kn3rY,regular
L-sit Progressions Workout,https://www.youtube.com/watch?v=SIE3y4TfB3I,regular
My Self-Created Artificial Intelligence Master's Degree | Learning Intelligence 0,https://www.youtube.com/watch?v=eoLUlsBhjHo,regular
What is an Adversarial Search Agent? | Learning Intelligence 2,https://www.youtube.com/watch?v=vnUAWFN5830,regular
Upper Body Calisthenics Workout in the Park,https://www.youtube.com/watch?v=jHij_BJd8pc,regular
Solving Sudoku with AI | Learning Intelligence 1,https://www.youtube.com/watch?v=GzePRFZm9eo,regular
How to Burn Over 100 Calories in 4 Minutes,https://www.youtube.com/watch?v=YZNGTXZVakY,regular
Vegetarian Eating for Fitness,https://www.youtube.com/watch?v=_ciTldPd5ck,regular
The 100 Days is Over! | 100 Days of Code 17,https://www.youtube.com/watch?v=7zVQSzbAhQU,regular
Kate O'Brien: Crack Yourself Open | The Daniel Bourke Show,https://www.youtube.com/watch?v=f2qKMmkqGbI,regular
Physique Update and 6 Things I Wish I Knew Before Starting Gym,https://www.youtube.com/watch?v=6RXASdkcnJs,regular
PYTHON && POETRY | 100 Days of Code 16,https://www.youtube.com/watch?v=Fl89dLBxpjc,regular
3 Life Principles I Learned From Ray Dalio,https://www.youtube.com/watch?v=U-OH0pyVdl0,regular
GET-TO vs. HAVE-TO,https://www.youtube.com/watch?v=w0_Zx7w4eDk,regular
WHAT I'VE LEARNED FROM TALKING TO PEOPLE,https://www.youtube.com/watch?v=R1-dBaxCzNs,regular
SLEEP YOUR WAY TO FAT LOSS,https://www.youtube.com/watch?v=H738L45p828,regular
Graduating From the Udacity Deep Learning Nanodegree | 100 Days of Code 15,https://www.youtube.com/watch?v=f5ZyqIueWPc,regular
TWO WAYS TO INCREASE YOUR METABOLISM,https://www.youtube.com/watch?v=po6mCgWwlks,regular
GENERATING FACES WITH GANs | 100 Days of Code 14,https://www.youtube.com/watch?v=F4iq3gBMBqQ,regular
Finishing the Treehouse Python Track | 100 Days of Code 13,https://www.youtube.com/watch?v=-EGrINyWuss,regular
Completing Andrew Ng's Machine Learning Course on Coursera | 100 Days of Code 12,https://www.youtube.com/watch?v=S6u6kO1GGXc,regular
Learning about Generative Adversarial Networks on Udacity | 100 Days of Code 11,https://www.youtube.com/watch?v=SJqB4Jqea8Q,regular
Udacity Deep Learning Nanodegree Language Translation Project Submission | 100 Days of Code 10,https://www.youtube.com/watch?v=Uu_Qz-1uGSo,regular
TEACHING BOTS TO PLAY GAMES | 100 Days of Code 9,https://www.youtube.com/watch?v=2lHuddfEnHY,regular
"Attention, please",https://www.youtube.com/watch?v=-RUU7gaqn6s,regular
Short Term vs Long Term Satisfaction,https://www.youtube.com/watch?v=YaPXHoOo9Pw,regular
How I keep myself on track | 100 Days Of Code 8,https://www.youtube.com/watch?v=qFO1OvKvwDQ,regular
I Predicted The Apple Watch In 2004,https://www.youtube.com/watch?v=giTul6io6-U,regular
The War of Art & Facing Resistance,https://www.youtube.com/watch?v=IexHTrpEF_U,regular
How do you know when to call it quits?,https://www.youtube.com/watch?v=8fPj5XnPxKs,regular
This Is Just The Beginning | TDBS Episode 100,https://www.youtube.com/watch?v=BFmAhK5OElI,regular
GENERATING TV SCRIPTS WITH DEEP LEARNING | 100 Days of Code 7,https://www.youtube.com/watch?v=BeI0KQqgv3Y,regular
What Is An Expert Generalist?,https://www.youtube.com/watch?v=MMeIkbYJv3o,regular
The most valuable skill I've learned,https://www.youtube.com/watch?v=KxVKeIZBqAE,regular
MY FIRST STARTUP WEEKEND | 100 Days of Code 6,https://www.youtube.com/watch?v=ukgXAOGGb3E,regular
"COFFEE, YOGA and AWS | 100 Days of Code 5",https://www.youtube.com/watch?v=Ubj5OyU-7GM,regular
MACHINE LEARNING IN 5 MINUTES,https://www.youtube.com/watch?v=zPDxtFX5HeM,regular
"I Want To Help 100,000 People Workout | AI Powered Personal Trainer",https://www.youtube.com/watch?v=z5-oyanjRxw,regular
Job Interview Tips and Open Ocean Swim | 100 Days of Code 4,https://www.youtube.com/watch?v=VaLnZ7QN5Xs,regular
Ego Versus Self,https://www.youtube.com/watch?v=ssnyxrziCCQ,regular
It's Not All Sunshine,https://www.youtube.com/watch?v=uaZauuHx5ko,regular
What I Learned From Creating My Own Radio Show - TDBS 101,https://www.youtube.com/watch?v=3fcxA0JslPI,regular
TensorBoard and learning from Einstein | 100 Days of Code 3,https://www.youtube.com/watch?v=tJ4cw-4t0V4,regular
MORE MACHINE LEARNING | 100 Days of Code 2,https://www.youtube.com/watch?v=jcTij0bYJsU,regular
